nctid,why_stopped,covid19_explicit,restart_expected
NCT04095793,Stopped early due to company decision. Company decision based on analysis results in TD-9855-0169.,FALSE,NA
NCT04095858,Business Reasons,FALSE,NA
NCT04096560,"A safety signal has emerged in Phase 2 studies of TAK-994. As an immediate precautionary measure, Takeda has suspended dosing of patients and has decided to stop Phase 2 studies early.",FALSE,NA
NCT04096573,company decision,FALSE,NA
NCT04096703,Unable to recruit participants for study.,FALSE,NA
NCT04097301,Inability to close the study in a clinically relevant time frame,FALSE,NA
NCT04099095,COVID epidemic,TRUE,FALSE
NCT04099290,other,FALSE,NA
NCT04099836,Insufficient Staff,FALSE,NA
NCT04101292,"Problems with the provision of equipment encountered during the study could not be resolved, making it impossible to take the images planned for the main objective of the study.",FALSE,NA
NCT04101955,Study paused while working on logistics,FALSE,NA
NCT04102111,"IAC completed review of futility analysis data & determined that futility criteria were met. As a result, Janssen made decision to stop trial immediately.",FALSE,NA
NCT04104334,Change in surgical practice and chemotherapy treatment by the surgery team,FALSE,NA
NCT04104646,Low recruitment rate,FALSE,NA
NCT04105062,One of the investigators is leaving the University.,FALSE,NA
NCT04105738,Terminated: Study halted prematurely and will not resume; participants are no longer being examined or receiving intervention.,FALSE,NA
NCT04108221,Principal Investigator condition,FALSE,NA
NCT04108962,Difficult to find eligible patients willing to participate.,FALSE,NA
NCT04109521,The onset of the COVID-19 pandemic impeded the progression of the RCT activities as planned. Protocol activities were stopped soon after the first component of the intervention was completed.,TRUE,FALSE
NCT04109690,Failure to enroll,FALSE,NA
NCT04110444,NA,FALSE,NA
NCT04113057,"In-person supervised exercise therapy (SET) at this institution, a required component of this study, was halted during Covid19 and was not re-instated after clinical activities resumed.",TRUE,FALSE
NCT04113525,"company went bankrupt, covid closed clinical research facility",TRUE,FALSE
NCT04115384,COVID,TRUE,FALSE
NCT04115956,The sponsor decided to terminate the study following an FDA request of a partial clinical hold.,FALSE,NA
NCT04116099,Covid impact - slow enrollment,TRUE,FALSE
NCT04116645,This study would not add any new information,FALSE,NA
NCT04116749,Unavailable to collect study participants.,FALSE,NA
NCT04117295,Occurrence of a quality issue affecting some of its prostheses,FALSE,NA
NCT04119830,implementation issues,FALSE,NA
NCT04120467,Difficulty of recruitment following COVID-19. Decision to stop the study of the rehabilitation center.,TRUE,FALSE
NCT04120870,Due to difficulties in obtaining consent because of emergency situation,FALSE,NA
NCT04121299,lack of funding,FALSE,NA
NCT04122950,Few interested participants,FALSE,NA
NCT04123093,"Due to rigorous inclusion criteria and the constraints brought on the health care system from the COVID 19 pandemic which adversely effected enrollment, the sponsor and collaborator have decided to halt enrollment and officially close out the study.",TRUE,FALSE
NCT04123574,No longer relevant to field,FALSE,NA
NCT04125498,Recruitment during pandemic was impossible to achieve,TRUE,FALSE
NCT04128514,Insufficient enrollment,FALSE,NA
NCT04129723,No suitable case identified,FALSE,NA
NCT04129970,COVID led to suspension of the study.New data suggest outcome measures should be revised and new approvals from research ethics committees will be needed,TRUE,FALSE
NCT04130932,lack of funding,FALSE,NA
NCT04132141,COVID-19,TRUE,FALSE
NCT04132180,Slow recruitment.,FALSE,NA
NCT04133922,the study drug could not be obtained,FALSE,NA
NCT04133935,Due to COVID restrictions this study has been temporarily halted.,TRUE,TRUE
NCT04134260,Design change,FALSE,NA
NCT04134442,A new large meta-analysis was published. The results showed the likelihood that liposomal bupivacaine and nerve blocks no longer offer significant contribution. Decision was made to terminate the study.,FALSE,NA
NCT04137770,"lack of enrollment, change of OR policies due to COVID",TRUE,FALSE
NCT04139655,Feasibility,FALSE,NA
NCT04140110,Data Safety Monitoring Board recommendation based on safety concerns; further review of accumulated data planned,FALSE,NA
NCT04140968,massive recruitment problems became apparent because of the strict inclusion criteria of our study.,FALSE,NA
NCT04141865,low enrollment,FALSE,NA
NCT04142255,The review board rejected our request of changing the protocol and advised us to terminate the trial.,FALSE,NA
NCT04142788,On the advice of the Trial Steering Committee due to potential change in trial design,FALSE,NA
NCT04144530,study did not start by logistic reasons,FALSE,NA
NCT04145700,"Since the study met its pre-defined futility criteria at the protocol-defined Interim Analysis, the independent data monitoring committee recommended suspension of new enrollment prior to its planned completion as described in the protocol",FALSE,NA
NCT04147195,Sponsor Decision,FALSE,NA
NCT04148261,Principal Investigator left lab before study start,FALSE,NA
NCT04150692,Investigator decision,FALSE,NA
NCT04151446,Inadequate Enrollment,FALSE,NA
NCT04155008,The trial was closed due to slow to accrual.,FALSE,NA
NCT04155996,Study terminated prematurely due to COVID-19 pandemic,TRUE,FALSE
NCT04156100,Strategic business decision.,FALSE,NA
NCT04156217,Adjustment plan,FALSE,NA
NCT04156659,This study was cancelled before enrolling any patients for business related reasons.,FALSE,NA
NCT04157114,The FDA requested Mapreg conduct an alcohol interaction study which was not feasible due to the COVID-19 pandemic.,TRUE,FALSE
NCT04159753,Only 2 patients enrolled,FALSE,NA
NCT04163679,Enrollment issues,FALSE,NA
NCT04163718,Increased SAE Occurrence,FALSE,NA
NCT04163900,"A pre-planned futility analysis concluded that NUC-1031 plus cisplatin was unlikely to achieve its primary objective of improving overall survival. Based on the IDMC's recommendation, NuCana has closed the study.",FALSE,NA
NCT04168957,No need to complete the overall survival (OS) follow-up as the sample size was too small to interpret OS.,FALSE,NA
NCT04172324,lack of funding,FALSE,NA
NCT04173975,pandemic of coronavirus disease,TRUE,FALSE
NCT04175431,Enrollment Hold,FALSE,NA
NCT04175886,Design has to been modified due to the results from ORAL Surveillance,FALSE,NA
NCT04176445,The trial was stopped prematurely due to the COVID-19 pandemic,TRUE,FALSE
NCT04176458,due to COVID 19 restrictions at our site,TRUE,FALSE
NCT04176913,Both the sponsors and collaborator are considering terminating the study,FALSE,NA
NCT04179110,Funding was withdrawn prior to first enrollment.,FALSE,NA
NCT04180813,Study enrollment did not meet expectation.,FALSE,NA
NCT04181606,Organizational Changes and Covid-related delays,TRUE,FALSE
NCT04182802,Funding withdrawn due to COVID related delays.,TRUE,FALSE
NCT04183153,Principal Investigator left lab,FALSE,NA
NCT04184323,Lack of funding,FALSE,NA
NCT04186988,Unable to recruit to study.,FALSE,NA
NCT04188769,lack of time,FALSE,NA
NCT04189510,ongoing concern of working with high-risk in-hospital transplant population during the various stages of the COVID-19 Pandemic.,FALSE,NA
NCT04192318,"Due to COVID, enrollment and data collection was shut down. Project was funded by training grant which ended before COVID restrictions were sufficiently lifted to resume enrollment.",TRUE,FALSE
NCT04195633,Unacceptable Toxicity,FALSE,NA
NCT04196010,Terminated due to unfavorable risk-benefit ratio of investigational regimen.,FALSE,NA
NCT04197505,Lost funding due to COVID-19,TRUE,FALSE
NCT04197713,Other - FDA Clinical Hold,FALSE,NA
NCT04197999,"After demonstrating the on target effect of GMI-1359 via pharmacodynamic markers (CXCR4 and E-selectin), Sponsor terminated the trial due to COVID-related slow enrollment.",FALSE,NA
NCT04199130,Closed with the IRB due to slow enrollment during COVID. Will be modifying the study with a new submission.,FALSE,NA
NCT04199351,Amgen determined the totality of the data does not support continuation of AMG 171 development program for treatment of Obesity. No safety concerns identified.,FALSE,NA
NCT04199793,The device (HeartWare) was recalled and discontinued by the FDA,FALSE,NA
NCT04200274,Paused recruitment due to Covid-19 pandemic,TRUE,TRUE
NCT04203875,Lack of eligible study participants.,FALSE,NA
NCT04205136,Was on hold due to Covid then we were not able to initiate the funding again after such a long hold and loss of team members.,TRUE,FALSE
NCT04206735,Complications to recruiting due to COVID-19 pandemic,TRUE,FALSE
NCT04206761,issues related to Covid-19 restrictions/shutdowns,TRUE,FALSE
NCT04207424,"Patients were selected but their very condition and the resulting comorbidities did not allow their inclusion. In addition, the health crisis prevented any bariatric operation of this complexity for an indefinite period.",FALSE,NA
NCT04208997,Study was terminated due to low accrual,FALSE,NA
NCT04209595,Pending approval of amendment,FALSE,NA
NCT04210401,Investigator did not move forward with the project due to costs.,FALSE,NA
NCT04213456,Due to covid-19 pandemic,TRUE,FALSE
NCT04217577,Restriction on in-person research due to COVID-19,TRUE,FALSE
NCT04217837,COVID,TRUE,FALSE
NCT04218019,Organizational reasons,FALSE,NA
NCT04218279,Trial enrollment terminated early due to end of funding period.,FALSE,NA
NCT04218786,"Due to the pandemic, there were logistical issues in continuing the study.",TRUE,FALSE
NCT04220216,COVID pandemic,TRUE,FALSE
NCT04222101,COVID-19 pandemic,TRUE,FALSE
NCT04222829,low participate rate,FALSE,NA
NCT04223648,Funding,FALSE,NA
NCT04227730,COVID 19 Pandemic disabled team involved,TRUE,FALSE
NCT04228003,The funding and project never started,FALSE,NA
NCT04230031,Difficult enrollment due to changes in standard of care,FALSE,NA
NCT04230746,"funding , recruitment issues",FALSE,NA
NCT04231877,Enrollment on hold; likely opening to accrual again,FALSE,NA
NCT04231929,Study cancelled by Sponsor decision,FALSE,NA
NCT04232072,no participants,FALSE,NA
NCT04232384,Recruitment slow due to COVID-19,TRUE,FALSE
NCT04232852,lack of funding,FALSE,NA
NCT04233073,Limited value as a single-arm study,FALSE,NA
NCT04234477,The study was not IRB approved and there were anticipated challenges in recruiting participants.,FALSE,NA
NCT04235777,Pending approval of amendment,FALSE,NA
NCT04237584,"The study was stopped due to insurmountable enrollment challenges affecting trial accrual, resulting from the rapidly evolving treatment options for advanced prostate cancer.",FALSE,NA
NCT04238013,"Due to the ongoing COVID-19 pandemic, my recruitment progress was delayed to the point that I had to reevaluate the feasibility of continuing data collection.",TRUE,FALSE
NCT04238091,Investigator is no longer interested in moving forward with this study,FALSE,NA
NCT04238390,The decision to withdraw the study was made due to delayed logistics of the supply chain of ceftolozane-tazobactam along with the immense complexities of conducting clinical research felt because of the COVID-19 pandemic.,TRUE,FALSE
NCT04239274,no participants enrolled due to COVID,TRUE,FALSE
NCT04240210,Lack of eligible enrollees/ Halted by Primary Sponsor,FALSE,NA
NCT04240288,Lack of Funding,FALSE,NA
NCT04240587,Difficulty in enrollment of study participants,FALSE,NA
NCT04242810,Never started enrollment due to COVID-19 closures,TRUE,FALSE
NCT04243850,COVID,TRUE,FALSE
NCT04244955,Investigator's decision,FALSE,NA
NCT04246619,The statistical analysis will still provide relevant results with the same statistical power as initially planned.COVID-19 pandemic prolonged the recruiting period and consequently affected the costs of the clinical trial.,TRUE,FALSE
NCT04247100,Funding ended prior to hitting the enrollment goal,FALSE,NA
NCT04247321,"• Withdrawn: Study halted prematurely, prior to enrollment of first participant",FALSE,NA
NCT04248010,Modifications in methodology had to be made that make the current registration invalid.,FALSE,NA
NCT04248465,The IDMC recommended the study be discontinued due to lack of efficacy with ravulizumab.,FALSE,NA
NCT04248712,low enrollment,FALSE,NA
NCT04249167,study was dropped,FALSE,NA
NCT04250545,Drug supply issues,FALSE,NA
NCT04252248,Organizational reasons,FALSE,NA
NCT04254809,"Face-to-face appointments, which were required by the IRB for suicide risk evaluation, were suspended by the IRB during the COVID-19 pandemic. During this pause, the PI left the institution. Thus, all study activities were terminated.",TRUE,FALSE
NCT04255329,health context of covid-19,TRUE,FALSE
NCT04257266,The funding was never received and the study was terminated in the IRB,FALSE,NA
NCT04258150,primary endpoint was not met,FALSE,NA
NCT04259892,no topics to include,FALSE,NA
NCT04260087,Study Terminated due to COVID-19.,TRUE,FALSE
NCT04260776,PI departure,FALSE,NA
NCT04260932,Adjustment plan,FALSE,NA
NCT04260945,Adjustment plan,FALSE,NA
NCT04261907,There were no more subjects enrolled.,FALSE,NA
NCT04262791,Strategic Considerations,FALSE,NA
